"Name","State","dataset","classifier","imbalance","min_level","min_type","seed","accuracy","minority_recall","mcc"
"adult-random_forest-50/50-horizontal75-s44","finished","adult","random_forest","50/50","75","horizontal","44","0.8085925925925926","0.8127962085308057","0.6172054517003671"
"adult-random_forest-50/50-horizontal75-s22","finished","adult","random_forest","50/50","75","horizontal","22","0.808","0.8281990521327014","0.6164961273983824"
"adult-random_forest-50/50-horizontal75-s11","finished","adult","random_forest","50/50","75","horizontal","11","0.8112592592592592","0.832345971563981","0.6230655215512538"
"adult-random_forest-50/50-vertical100-s55","finished","adult","random_forest","50/50","100","vertical","55","0.8144444444444444","0.8271111111111111","0.6290907895323878"
"adult-random_forest-50/50-vertical100-s44","finished","adult","random_forest","50/50","100","vertical","44","0.8162222222222222","0.8155555555555556","0.6324450066180335"
"adult-random_forest-50/50-vertical100-s33","finished","adult","random_forest","50/50","100","vertical","33","0.8106666666666666","0.8173333333333334","0.6213885703280048"
"adult-random_forest-50/50-vertical100-s22","finished","adult","random_forest","50/50","100","vertical","22","0.814","0.8311111111111111","0.6283680677264183"
"adult-random_forest-50/50-vertical100-s11","finished","adult","random_forest","50/50","100","vertical","11","0.8144444444444444","0.8275555555555556","0.6291052140077606"
"adult-random_forest-50/50-horizontal100-s55","finished","adult","random_forest","50/50","100","horizontal","55","0.8144444444444444","0.8271111111111111","0.6290907895323878"
"adult-random_forest-50/50-horizontal100-s44","finished","adult","random_forest","50/50","100","horizontal","44","0.8162222222222222","0.8155555555555556","0.6324450066180335"
"adult-random_forest-50/50-horizontal100-s33","finished","adult","random_forest","50/50","100","horizontal","33","0.8106666666666666","0.8173333333333334","0.6213885703280048"
"adult-random_forest-50/50-horizontal100-s11","finished","adult","random_forest","50/50","100","horizontal","11","0.8144444444444444","0.8275555555555556","0.6291052140077606"
"adult-random_forest-50/50-horizontal100-s22","finished","adult","random_forest","50/50","100","horizontal","22","0.814","0.8311111111111111","0.6283680677264183"
"adult-logistic_regression-95/5-vertical25-s55","finished","adult","logistic_regression","95/5","25","vertical","55","0.9542222222222222","0.16","0.3151937040372534"
"adult-logistic_regression-95/5-vertical25-s44","finished","adult","logistic_regression","95/5","25","vertical","44","0.956","0.18222222222222223","0.3549501853371269"
"adult-logistic_regression-95/5-vertical25-s33","finished","adult","logistic_regression","95/5","25","vertical","33","0.9577777777777776","0.21777777777777776","0.3979033047074262"
"adult-logistic_regression-95/5-vertical25-s22","finished","adult","logistic_regression","95/5","25","vertical","22","0.9544444444444444","0.17333333333333334","0.32633009185724504"
"adult-logistic_regression-95/5-horizontal25-s44","finished","adult","logistic_regression","95/5","25","horizontal","44","0.9528888888888888","0.17857142857142858","0.3066730980405425"
"adult-logistic_regression-95/5-vertical25-s11","finished","adult","logistic_regression","95/5","25","vertical","11","0.9548888888888888","0.2","0.34768999486946545"
"adult-logistic_regression-95/5-horizontal25-s55","finished","adult","logistic_regression","95/5","25","horizontal","55","0.9528888888888888","0.14285714285714285","0.2811924073587973"
"adult-logistic_regression-95/5-horizontal25-s11","finished","adult","logistic_regression","95/5","25","horizontal","11","0.9617777777777776","0.2982456140350877","0.4903331449219361"
"adult-logistic_regression-95/5-horizontal25-s22","finished","adult","logistic_regression","95/5","25","horizontal","22","0.9528888888888888","0.19642857142857145","0.3189067945535653"
"adult-logistic_regression-95/5-horizontal25-s33","finished","adult","logistic_regression","95/5","25","horizontal","33","0.9537777777777776","0.26785714285714285","0.37281023098376315"
"adult-logistic_regression-95/5-vertical50-s55","finished","adult","logistic_regression","95/5","50","vertical","55","0.9546666666666668","0.16444444444444445","0.3246447896155818"
"adult-logistic_regression-95/5-vertical50-s44","finished","adult","logistic_regression","95/5","50","vertical","44","0.956","0.17777777777777778","0.35299804635056714"
"adult-logistic_regression-95/5-vertical50-s33","finished","adult","logistic_regression","95/5","50","vertical","33","0.9564444444444444","0.2088888888888889","0.373876150223257"
"adult-logistic_regression-95/5-vertical50-s22","finished","adult","logistic_regression","95/5","50","vertical","22","0.9551111111111112","0.20444444444444448","0.3530834319266979"
"adult-logistic_regression-95/5-horizontal50-s55","finished","adult","logistic_regression","95/5","50","horizontal","55","0.9546666666666668","0.18584070796460175","0.33942771092269014"
"adult-logistic_regression-95/5-vertical50-s11","finished","adult","logistic_regression","95/5","50","vertical","11","0.9551111111111112","0.2088888888888889","0.3555174821205655"
"adult-logistic_regression-95/5-horizontal50-s44","finished","adult","logistic_regression","95/5","50","horizontal","44","0.9542222222222222","0.13392857142857142","0.2965681047234322"
"adult-logistic_regression-95/5-horizontal50-s22","finished","adult","logistic_regression","95/5","50","horizontal","22","0.9537777777777776","0.1875","0.3234242747396885"
"adult-logistic_regression-95/5-horizontal50-s11","finished","adult","logistic_regression","95/5","50","horizontal","11","0.9551111111111112","0.22321428571428573","0.36105816680501374"
"adult-logistic_regression-95/5-horizontal50-s33","finished","adult","logistic_regression","95/5","50","horizontal","33","0.9573333333333334","0.2767857142857143","0.4145925553842676"
"adult-logistic_regression-95/5-vertical75-s44","finished","adult","logistic_regression","95/5","75","vertical","44","0.9551111111111112","0.17333333333333334","0.3363906985221138"
"adult-logistic_regression-95/5-vertical75-s55","finished","adult","logistic_regression","95/5","75","vertical","55","0.9555555555555556","0.17777777777777778","0.3456704419296204"
"adult-logistic_regression-95/5-vertical75-s11","finished","adult","logistic_regression","95/5","75","vertical","11","0.9553333333333334","0.21777777777777776","0.3631866133510715"
"adult-logistic_regression-95/5-vertical75-s22","finished","adult","logistic_regression","95/5","75","vertical","22","0.9551111111111112","0.2","0.3506565325002237"
"adult-logistic_regression-95/5-vertical75-s33","finished","adult","logistic_regression","95/5","75","vertical","33","0.9573333333333334","0.22666666666666663","0.3945738469592124"
"adult-logistic_regression-95/5-horizontal75-s55","finished","adult","logistic_regression","95/5","75","horizontal","55","0.9555555555555556","0.17857142857142858","0.34298633454882704"
"adult-logistic_regression-95/5-horizontal75-s44","finished","adult","logistic_regression","95/5","75","horizontal","44","0.9534952606635072","0.15384615384615383","0.30125547469159975"
"adult-logistic_regression-95/5-horizontal75-s33","finished","adult","logistic_regression","95/5","75","horizontal","33","0.957345971563981","0.1834319526627219","0.3802825829731062"
"adult-logistic_regression-95/5-horizontal75-s11","finished","adult","logistic_regression","95/5","75","horizontal","11","0.9573333333333334","0.21301775147928995","0.39007508475092145"
"adult-logistic_regression-95/5-horizontal75-s22","finished","adult","logistic_regression","95/5","75","horizontal","22","0.9567407407407408","0.2071005917159763","0.3784817579543844"
"adult-logistic_regression-95/5-vertical100-s55","finished","adult","logistic_regression","95/5","100","vertical","55","0.9551111111111112","0.18222222222222223","0.34106838430495184"
"adult-logistic_regression-95/5-vertical100-s44","finished","adult","logistic_regression","95/5","100","vertical","44","0.9551111111111112","0.17333333333333334","0.3363906985221138"
"adult-logistic_regression-95/5-vertical100-s33","finished","adult","logistic_regression","95/5","100","vertical","33","0.9568888888888888","0.21777777777777776","0.3843330302193329"
"adult-logistic_regression-95/5-vertical100-s22","finished","adult","logistic_regression","95/5","100","vertical","22","0.9555555555555556","0.2","0.3567846690701938"
"adult-logistic_regression-95/5-vertical100-s11","finished","adult","logistic_regression","95/5","100","vertical","11","0.9553333333333334","0.21777777777777776","0.3631866133510715"
"adult-logistic_regression-95/5-horizontal100-s55","finished","adult","logistic_regression","95/5","100","horizontal","55","0.9551111111111112","0.18222222222222223","0.34106838430495184"
"adult-logistic_regression-95/5-horizontal100-s22","finished","adult","logistic_regression","95/5","100","horizontal","22","0.9555555555555556","0.2","0.3567846690701938"
"adult-logistic_regression-95/5-horizontal100-s44","finished","adult","logistic_regression","95/5","100","horizontal","44","0.9551111111111112","0.17333333333333334","0.3363906985221138"
"adult-logistic_regression-95/5-horizontal100-s33","finished","adult","logistic_regression","95/5","100","horizontal","33","0.9568888888888888","0.21777777777777776","0.3843330302193329"
"adult-logistic_regression-95/5-horizontal100-s11","finished","adult","logistic_regression","95/5","100","horizontal","11","0.9553333333333334","0.21777777777777776","0.3631866133510715"
"adult-logistic_regression-90/10-vertical25-s55","finished","adult","logistic_regression","90/10","25","vertical","55","0.9175555555555556","0.32666666666666666","0.43584074475489626"
"adult-logistic_regression-90/10-vertical25-s44","finished","adult","logistic_regression","90/10","25","vertical","44","0.9188888888888888","0.3466666666666667","0.4511588902191863"
"adult-logistic_regression-90/10-vertical25-s22","finished","adult","logistic_regression","90/10","25","vertical","22","0.9182222222222224","0.3","0.4301962027200267"
"adult-logistic_regression-90/10-vertical25-s33","finished","adult","logistic_regression","90/10","25","vertical","33","0.9242222222222222","0.3511111111111111","0.4854937747674563"
"adult-logistic_regression-90/10-horizontal25-s44","finished","adult","logistic_regression","90/10","25","horizontal","44","0.9262877442273536","0.42857142857142855","0.5185018779213433"
"adult-logistic_regression-90/10-vertical25-s11","finished","adult","logistic_regression","90/10","25","vertical","11","0.9175555555555556","0.3377777777777778","0.44013833387018886"
"adult-logistic_regression-90/10-horizontal25-s55","finished","adult","logistic_regression","90/10","25","horizontal","55","0.9182222222222224","0.34513274336283184","0.44865623117249537"
"adult-logistic_regression-90/10-horizontal25-s22","finished","adult","logistic_regression","90/10","25","horizontal","22","0.905861456483126","0.24107142857142855","0.3264626129211194"
"adult-logistic_regression-90/10-horizontal25-s33","finished","adult","logistic_regression","90/10","25","horizontal","33","0.9244444444444444","0.3125","0.47566322388261184"
"adult-logistic_regression-90/10-horizontal25-s11","finished","adult","logistic_regression","90/10","25","horizontal","11","0.9191111111111112","0.26548672566371684","0.4285857457347348"
"adult-logistic_regression-90/10-vertical50-s55","finished","adult","logistic_regression","90/10","50","vertical","55","0.9186666666666666","0.3377777777777778","0.446569309315227"
"adult-logistic_regression-90/10-vertical50-s44","finished","adult","logistic_regression","90/10","50","vertical","44","0.9195555555555556","0.35333333333333333","0.4574459618073406"
"adult-logistic_regression-90/10-vertical50-s22","finished","adult","logistic_regression","90/10","50","vertical","22","0.9195555555555556","0.3","0.4391820434252261"
"adult-logistic_regression-90/10-vertical50-s33","finished","adult","logistic_regression","90/10","50","vertical","33","0.9228888888888888","0.3488888888888889","0.47618855296385415"
"adult-logistic_regression-90/10-vertical50-s11","finished","adult","logistic_regression","90/10","50","vertical","11","0.9182222222222224","0.3377777777777778","0.443973000909428"
"adult-logistic_regression-90/10-horizontal50-s44","finished","adult","logistic_regression","90/10","50","horizontal","44","0.9164444444444444","0.3511111111111111","0.4393638763223417"
"adult-logistic_regression-90/10-horizontal50-s55","finished","adult","logistic_regression","90/10","50","horizontal","55","0.9195555555555556","0.36444444444444446","0.4615262004087207"
"adult-logistic_regression-90/10-horizontal50-s11","finished","adult","logistic_regression","90/10","50","horizontal","11","0.9204444444444444","0.3466666666666667","0.4603099034480032"
"adult-logistic_regression-90/10-horizontal50-s33","finished","adult","logistic_regression","90/10","50","horizontal","33","0.9186666666666666","0.3422222222222222","0.44822056336442345"
"adult-logistic_regression-90/10-horizontal50-s22","finished","adult","logistic_regression","90/10","50","horizontal","22","0.92","0.3333333333333333","0.4530333378893934"
"adult-logistic_regression-90/10-vertical75-s55","finished","adult","logistic_regression","90/10","75","vertical","55","0.9184444444444444","0.34","0.4461000544065898"
"adult-logistic_regression-90/10-vertical75-s44","finished","adult","logistic_regression","90/10","75","vertical","44","0.9193333333333332","0.35777777777777775","0.4578128670441052"
"adult-logistic_regression-90/10-vertical75-s33","finished","adult","logistic_regression","90/10","75","vertical","33","0.924","0.3622222222222222","0.4871490542121054"
"adult-logistic_regression-90/10-vertical75-s22","finished","adult","logistic_regression","90/10","75","vertical","22","0.9182222222222224","0.29777777777777775","0.4294256795775518"
"adult-logistic_regression-90/10-horizontal75-s44","finished","adult","logistic_regression","90/10","75","horizontal","44","0.9164444444444444","0.3431952662721893","0.4367265358144512"
"adult-logistic_regression-90/10-vertical75-s11","finished","adult","logistic_regression","90/10","75","vertical","11","0.9148888888888888","0.33555555555555555","0.4245173858045339"
"adult-logistic_regression-90/10-horizontal75-s55","finished","adult","logistic_regression","90/10","75","horizontal","55","0.9182222222222224","0.3165680473372781","0.4367945592672242"
"adult-logistic_regression-90/10-horizontal75-s22","finished","adult","logistic_regression","90/10","75","horizontal","22","0.9205925925925926","0.35502958579881655","0.46471380397936607"
"adult-logistic_regression-90/10-horizontal75-s33","finished","adult","logistic_regression","90/10","75","horizontal","33","0.9208888888888888","0.3668639053254438","0.4705364668719234"
"adult-logistic_regression-90/10-horizontal75-s11","finished","adult","logistic_regression","90/10","75","horizontal","11","0.9241481481481482","0.35311572700296734","0.48486428260794034"
"adult-logistic_regression-90/10-vertical100-s55","finished","adult","logistic_regression","90/10","100","vertical","55","0.9177777777777778","0.34","0.4422673286608198"
"adult-logistic_regression-90/10-vertical100-s44","finished","adult","logistic_regression","90/10","100","vertical","44","0.9188888888888888","0.35777777777777775","0.4553207506752341"
"adult-logistic_regression-90/10-vertical100-s22","finished","adult","logistic_regression","90/10","100","vertical","22","0.9171111111111112","0.29777777777777775","0.4221762941006466"
"adult-logistic_regression-90/10-vertical100-s11","finished","adult","logistic_regression","90/10","100","vertical","11","0.9162222222222224","0.3488888888888889","0.437261645618687"
"adult-logistic_regression-90/10-vertical100-s33","finished","adult","logistic_regression","90/10","100","vertical","33","0.9226666666666666","0.35777777777777775","0.4774856461139735"
"adult-logistic_regression-90/10-horizontal100-s55","finished","adult","logistic_regression","90/10","100","horizontal","55","0.9177777777777778","0.34","0.4422673286608198"
"adult-logistic_regression-90/10-horizontal100-s44","finished","adult","logistic_regression","90/10","100","horizontal","44","0.9188888888888888","0.35777777777777775","0.4553207506752341"
"adult-logistic_regression-90/10-horizontal100-s33","finished","adult","logistic_regression","90/10","100","horizontal","33","0.9226666666666666","0.35777777777777775","0.4774856461139735"
"adult-logistic_regression-90/10-horizontal100-s11","finished","adult","logistic_regression","90/10","100","horizontal","11","0.9162222222222224","0.3488888888888889","0.437261645618687"
"adult-logistic_regression-80/20-vertical25-s55","finished","adult","logistic_regression","80/20","25","vertical","55","0.8608888888888889","0.5011111111111111","0.5216870558343774"
"adult-logistic_regression-90/10-horizontal100-s22","finished","adult","logistic_regression","90/10","100","horizontal","22","0.9171111111111112","0.29777777777777775","0.4221762941006466"
"adult-logistic_regression-80/20-vertical25-s33","finished","adult","logistic_regression","80/20","25","vertical","33","0.8706666666666667","0.5466666666666666","0.5613442445434074"
"adult-logistic_regression-80/20-vertical25-s44","finished","adult","logistic_regression","80/20","25","vertical","44","0.8611111111111112","0.5144444444444445","0.5256042599457585"
"adult-logistic_regression-80/20-vertical25-s22","finished","adult","logistic_regression","80/20","25","vertical","22","0.8628888888888889","0.5144444444444445","0.5308550725000081"
"adult-logistic_regression-80/20-vertical25-s11","finished","adult","logistic_regression","80/20","25","vertical","11","0.8597777777777778","0.48444444444444446","0.5143726148079931"
"adult-logistic_regression-80/20-horizontal25-s33","finished","adult","logistic_regression","80/20","25","horizontal","33","0.8657777777777778","0.5377777777777778","0.5449301427948785"
"adult-logistic_regression-80/20-horizontal25-s22","finished","adult","logistic_regression","80/20","25","horizontal","22","0.8737777777777778","0.5688888888888889","0.5753675427908054"
"adult-logistic_regression-80/20-horizontal25-s55","finished","adult","logistic_regression","80/20","25","horizontal","55","0.8595555555555555","0.5466666666666666","0.5297663998180961"
"adult-logistic_regression-80/20-horizontal25-s44","finished","adult","logistic_regression","80/20","25","horizontal","44","0.8595555555555555","0.5288888888888889","0.5248843432120907"
"adult-logistic_regression-80/20-horizontal25-s11","finished","adult","logistic_regression","80/20","25","horizontal","11","0.8631111111111112","0.5022222222222222","0.5286912768766167"
"adult-logistic_regression-80/20-vertical50-s55","finished","adult","logistic_regression","80/20","50","vertical","55","0.8631111111111112","0.5188888888888888","0.5325775634955543"
"adult-logistic_regression-80/20-vertical50-s33","finished","adult","logistic_regression","80/20","50","vertical","33","0.8715555555555555","0.5466666666666666","0.5639988413778918"
"adult-logistic_regression-80/20-vertical50-s44","finished","adult","logistic_regression","80/20","50","vertical","44","0.8628888888888889","0.5177777777777778","0.5316534177093005"
"adult-logistic_regression-80/20-vertical50-s11","finished","adult","logistic_regression","80/20","50","vertical","11","0.8597777777777778","0.4866666666666667","0.5148898987476999"
"adult-logistic_regression-80/20-horizontal50-s55","finished","adult","logistic_regression","80/20","50","horizontal","55","0.8746666666666667","0.5533333333333333","0.5747560006013619"
"adult-logistic_regression-80/20-vertical50-s22","finished","adult","logistic_regression","80/20","50","vertical","22","0.8642222222222222","0.5233333333333333","0.5369228370507414"
"adult-logistic_regression-80/20-horizontal50-s33","finished","adult","logistic_regression","80/20","50","horizontal","33","0.8715555555555555","0.5822222222222222","0.5721115568325518"
"adult-logistic_regression-80/20-horizontal50-s44","finished","adult","logistic_regression","80/20","50","horizontal","44","0.8684444444444445","0.5466666666666666","0.5547950334605871"
"adult-logistic_regression-80/20-vertical75-s55","finished","adult","logistic_regression","80/20","75","vertical","55","0.864","0.5333333333333333","0.5386952441358982"
"adult-logistic_regression-80/20-horizontal50-s11","finished","adult","logistic_regression","80/20","50","horizontal","11","0.8648888888888889","0.5333333333333333","0.5412736812415928"
"adult-logistic_regression-80/20-horizontal50-s22","finished","adult","logistic_regression","80/20","50","horizontal","22","0.8702222222222222","0.54","0.5585730919161032"
"adult-logistic_regression-80/20-vertical75-s33","finished","adult","logistic_regression","80/20","75","vertical","33","0.8724444444444445","0.5533333333333333","0.5680735962630276"
"adult-logistic_regression-80/20-vertical75-s44","finished","adult","logistic_regression","80/20","75","vertical","44","0.8664444444444445","0.5477777777777778","0.5492751986253742"
"adult-logistic_regression-80/20-vertical75-s22","finished","adult","logistic_regression","80/20","75","vertical","22","0.8664444444444445","0.5444444444444444","0.548465673848421"
"adult-logistic_regression-80/20-vertical75-s11","finished","adult","logistic_regression","80/20","75","vertical","11","0.8597777777777778","0.4922222222222222","0.5162029736537054"
"adult-logistic_regression-80/20-horizontal75-s55","finished","adult","logistic_regression","80/20","75","horizontal","55","0.856","0.5348148148148149","0.5167511768214028"
"adult-logistic_regression-80/20-horizontal75-s33","finished","adult","logistic_regression","80/20","75","horizontal","33","0.8678518518518519","0.554074074074074","0.5548333692436674"
"adult-logistic_regression-80/20-horizontal75-s44","finished","adult","logistic_regression","80/20","75","horizontal","44","0.8607407407407407","0.4948148148148148","0.5197459257374005"
"adult-logistic_regression-80/20-vertical100-s55","finished","adult","logistic_regression","80/20","100","vertical","55","0.8642222222222222","0.5344444444444445","0.5396114157233913"
"adult-logistic_regression-80/20-horizontal75-s22","finished","adult","logistic_regression","80/20","75","horizontal","22","0.8728888888888889","0.56","0.5708232968424182"
"adult-logistic_regression-80/20-horizontal75-s11","finished","adult","logistic_regression","80/20","75","horizontal","11","0.8607407407407407","0.5244444444444445","0.5270725623909407"
"adult-logistic_regression-80/20-vertical100-s22","finished","adult","logistic_regression","80/20","100","vertical","22","0.8691111111111111","0.56","0.5598570110735863"
"adult-logistic_regression-80/20-vertical100-s33","finished","adult","logistic_regression","80/20","100","vertical","33","0.872","0.5555555555555556","0.5672343839866093"
"adult-logistic_regression-80/20-vertical100-s44","finished","adult","logistic_regression","80/20","100","vertical","44","0.8668888888888889","0.5522222222222222","0.5516326381732114"
"adult-logistic_regression-80/20-vertical100-s11","finished","adult","logistic_regression","80/20","100","vertical","11","0.8615555555555555","0.5022222222222222","0.5239606475045996"
"adult-logistic_regression-80/20-horizontal100-s55","finished","adult","logistic_regression","80/20","100","horizontal","55","0.8642222222222222","0.5344444444444445","0.5396114157233913"
"adult-logistic_regression-80/20-horizontal100-s44","finished","adult","logistic_regression","80/20","100","horizontal","44","0.8668888888888889","0.5522222222222222","0.5516326381732114"
"adult-logistic_regression-80/20-horizontal100-s11","finished","adult","logistic_regression","80/20","100","horizontal","11","0.8615555555555555","0.5022222222222222","0.5239606475045996"
"adult-logistic_regression-80/20-horizontal100-s22","finished","adult","logistic_regression","80/20","100","horizontal","22","0.8691111111111111","0.56","0.5598570110735863"
"adult-logistic_regression-80/20-horizontal100-s33","finished","adult","logistic_regression","80/20","100","horizontal","33","0.872","0.5555555555555556","0.5672343839866093"
"adult-logistic_regression-50/50-vertical25-s44","finished","adult","logistic_regression","50/50","25","vertical","44","0.8186666666666667","0.8342222222222222","0.6376419952772046"
"adult-logistic_regression-50/50-vertical25-s55","finished","adult","logistic_regression","50/50","25","vertical","55","0.82","0.8462222222222222","0.6408819540464235"
"adult-logistic_regression-50/50-vertical25-s22","finished","adult","logistic_regression","50/50","25","vertical","22","0.8168888888888889","0.8417777777777777","0.6345644358778665"
"adult-logistic_regression-50/50-vertical25-s33","finished","adult","logistic_regression","50/50","25","vertical","33","0.8084444444444444","0.8297777777777777","0.6174511626719037"
"adult-logistic_regression-50/50-vertical25-s11","finished","adult","logistic_regression","50/50","25","vertical","11","0.8166666666666667","0.8395555555555556","0.6339979863840679"
"adult-logistic_regression-50/50-horizontal25-s44","finished","adult","logistic_regression","50/50","25","horizontal","44","0.8090586145648313","0.8170515097690941","0.6181962228064821"
"adult-logistic_regression-50/50-horizontal25-s55","finished","adult","logistic_regression","50/50","25","horizontal","55","0.8204444444444444","0.8472468916518651","0.6417850789035733"
"adult-logistic_regression-50/50-horizontal25-s11","finished","adult","logistic_regression","50/50","25","horizontal","11","0.8257777777777778","0.8398576512455516","0.6518278230409948"
"adult-logistic_regression-50/50-horizontal25-s33","finished","adult","logistic_regression","50/50","25","horizontal","33","0.8284444444444444","0.8294849023090586","0.6568891136392853"
"adult-logistic_regression-50/50-horizontal25-s22","finished","adult","logistic_regression","50/50","25","horizontal","22","0.824","0.8401420959147424","0.6483217543089055"
"adult-logistic_regression-50/50-vertical50-s55","finished","adult","logistic_regression","50/50","50","vertical","55","0.8195555555555556","0.8475555555555555","0.6401156005107868"
"adult-logistic_regression-50/50-vertical50-s44","finished","adult","logistic_regression","50/50","50","vertical","44","0.8155555555555556","0.8351111111111111","0.6315943643091069"
"adult-logistic_regression-50/50-vertical50-s33","finished","adult","logistic_regression","50/50","50","vertical","33","0.8117777777777778","0.8351111111111111","0.6242356492931894"
"adult-logistic_regression-50/50-vertical50-s11","finished","adult","logistic_regression","50/50","50","vertical","11","0.8166666666666667","0.8377777777777777","0.6338986159985465"
"adult-logistic_regression-50/50-vertical50-s22","finished","adult","logistic_regression","50/50","50","vertical","22","0.8226666666666667","0.8457777777777777","0.6460238152799065"
"adult-logistic_regression-50/50-horizontal50-s55","finished","adult","logistic_regression","50/50","50","horizontal","55","0.8111111111111111","0.8204444444444444","0.6223306554985464"
"adult-logistic_regression-50/50-horizontal50-s44","finished","adult","logistic_regression","50/50","50","horizontal","44","0.8204444444444444","0.8195555555555556","0.6408899016539781"
"adult-logistic_regression-50/50-horizontal50-s33","finished","adult","logistic_regression","50/50","50","horizontal","33","0.8231111111111111","0.824","0.646223243415315"
"adult-logistic_regression-50/50-horizontal50-s22","finished","adult","logistic_regression","50/50","50","horizontal","22","0.8177777777777778","0.8222222222222222","0.6355806654111837"
"adult-logistic_regression-50/50-vertical75-s55","finished","adult","logistic_regression","50/50","75","vertical","55","0.8222222222222222","0.8475555555555555","0.64527322070371"
"adult-logistic_regression-50/50-horizontal50-s11","finished","adult","logistic_regression","50/50","50","horizontal","11","0.8191111111111111","0.8444444444444444","0.6390429965038121"
"adult-logistic_regression-50/50-vertical75-s44","finished","adult","logistic_regression","50/50","75","vertical","44","0.8188888888888889","0.8377777777777777","0.638233371113566"
"adult-logistic_regression-50/50-vertical75-s33","finished","adult","logistic_regression","50/50","75","vertical","33","0.8126666666666666","0.8364444444444444","0.6260416402703775"
"adult-logistic_regression-50/50-vertical75-s11","finished","adult","logistic_regression","50/50","75","vertical","11","0.8137777777777778","0.8351111111111111","0.6281275516518213"
"adult-logistic_regression-50/50-vertical75-s22","finished","adult","logistic_regression","50/50","75","vertical","22","0.8251111111111111","0.8457777777777777","0.6507783692050357"
"adult-logistic_regression-50/50-horizontal75-s44","finished","adult","logistic_regression","50/50","75","horizontal","44","0.8180740740740741","0.8406398104265402","0.6367894170056028"
"adult-logistic_regression-50/50-horizontal75-s33","finished","adult","logistic_regression","50/50","75","horizontal","33","0.8231111111111111","0.8470657972732661","0.6469729441331257"
"adult-logistic_regression-50/50-horizontal75-s55","finished","adult","logistic_regression","50/50","75","horizontal","55","0.8142222222222222","0.8393598103141672","0.6292486970834126"
"adult-logistic_regression-50/50-horizontal75-s11","finished","adult","logistic_regression","50/50","75","horizontal","11","0.8168888888888889","0.8359004739336493","0.6342299352187848"
"adult-logistic_regression-50/50-vertical100-s55","finished","adult","logistic_regression","50/50","100","vertical","55","0.8224444444444444","0.8404444444444444","0.645307183515205"
"adult-logistic_regression-50/50-horizontal75-s22","finished","adult","logistic_regression","50/50","75","horizontal","22","0.8305185185185185","0.8578199052132701","0.662016140844044"
"adult-logistic_regression-50/50-vertical100-s33","finished","adult","logistic_regression","50/50","100","vertical","33","0.814","0.8328888888888889","0.6284486086295951"
"adult-logistic_regression-50/50-vertical100-s22","finished","adult","logistic_regression","50/50","100","vertical","22","0.8262222222222222","0.8457777777777777","0.652944032961809"
"adult-logistic_regression-50/50-vertical100-s44","finished","adult","logistic_regression","50/50","100","vertical","44","0.8184444444444444","0.8373333333333334","0.6373438472513869"
"adult-logistic_regression-50/50-vertical100-s11","finished","adult","logistic_regression","50/50","100","vertical","11","0.8175555555555556","0.8355555555555556","0.6355230635721765"
"adult-logistic_regression-50/50-horizontal100-s44","finished","adult","logistic_regression","50/50","100","horizontal","44","0.8184444444444444","0.8373333333333334","0.6373438472513869"
"adult-logistic_regression-50/50-horizontal100-s55","finished","adult","logistic_regression","50/50","100","horizontal","55","0.8224444444444444","0.8404444444444444","0.645307183515205"
"adult-logistic_regression-50/50-horizontal100-s22","finished","adult","logistic_regression","50/50","100","horizontal","22","0.8262222222222222","0.8457777777777777","0.652944032961809"
"adult-logistic_regression-50/50-horizontal100-s11","finished","adult","logistic_regression","50/50","100","horizontal","11","0.8175555555555556","0.8355555555555556","0.6355230635721765"
"adult-logistic_regression-50/50-horizontal100-s33","finished","adult","logistic_regression","50/50","100","horizontal","33","0.814","0.8328888888888889","0.6284486086295951"
