dataset,classifier,imbalance,min_level,min_type,seed,accuracy,minority_recall,macro_f1,balanced_accuracy,mcc,equal_opportunity_diff,fnr_diff,n_test,n_female_pos_test,status,run_id,runtime_sec,exported_at
health,random_forest,80/20,50,horizontal,11,0.7995555555555556,0.0333333333333333,0.4750765464873452,0.5122222222222222,0.0838809195477491,0.0068805967172573,-0.0068805967172573,2250,247,ok,700,382.3,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,horizontal,22,0.8031111111111111,0.0444444444444444,0.4862672152667931,0.5186111111111111,0.1238525607907361,-0.0339953480050098,0.0339953480050099,2250,243,ok,701,383.0,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,horizontal,33,0.7986666666666666,0.0333333333333333,0.4746705384105131,0.5116666666666667,0.0776389187046405,0.0059999999999999,-0.006,2250,250,ok,702,383.6,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,horizontal,44,0.8031111111111111,0.0466666666666666,0.4881308495204837,0.5194444444444445,0.1257034383054253,-0.0038825286212045,0.0038825286212046,2250,245,ok,703,384.2,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,horizontal,55,0.8017777777777778,0.0266666666666666,0.4701969273005649,0.5111111111111111,0.0947027447620756,0.0142857142857142,-0.0142857142857142,2250,240,ok,704,384.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,vertical,11,0.8013333333333333,0.0377777777777777,0.4797321868732667,0.515,0.1029447648995102,0.0196261169892001,-0.0196261169892002,4500,493,ok,705,385.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,vertical,22,0.8057777777777778,0.0811111111111111,0.5168067226890756,0.5340277777777778,0.1689695355896501,0.016013598139202,-0.016013598139202,4500,486,ok,706,386.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,vertical,33,0.802,0.0466666666666666,0.4875629043853343,0.51875,0.1171700198827414,0.003,-0.003,4500,500,ok,707,387.9,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,vertical,44,0.7988888888888889,0.0544444444444444,0.4922697207863716,0.5197222222222222,0.1055021969972979,-0.0032815620035952,0.0032815620035953,4500,491,ok,708,388.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,50,vertical,55,0.8011111111111111,0.0444444444444444,0.4852624011502516,0.5173611111111112,0.1084907591506865,0.0251068031497625,-0.0251068031497626,4500,481,ok,709,389.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,horizontal,11,0.7964444444444444,0.0355555555555555,0.4755458293042903,0.5111111111111111,0.0672672793996312,0.0471066475370636,-0.0471066475370636,1125,123,ok,710,390.4,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,horizontal,22,0.7982222222222223,0.0266666666666666,0.4686650202130957,0.508888888888889,0.0641459054344399,-0.0045360496578067,0.0045360496578067,1125,122,ok,711,391.2,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,horizontal,33,0.8,0.0444444444444444,0.4847066008448267,0.5166666666666667,0.1009009190994468,0.008,-0.008,1125,125,ok,712,391.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,horizontal,44,0.8008888888888889,0.0222222222222222,0.4658119658119657,0.5088888888888888,0.0798245786785666,-0.0131516021042563,0.0131516021042563,1125,123,ok,713,392.4,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,horizontal,55,0.7964444444444444,0.0133333333333333,0.4559421361068581,0.5027777777777778,0.0236756861905189,-0.0107142857142857,0.0107142857142857,1125,120,ok,714,393.0,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,vertical,11,0.7988888888888889,0.0533333333333333,0.4913824767556484,0.5193055555555556,0.1042670620940419,0.0345674828433449,-0.0345674828433449,4500,493,ok,715,393.9,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,vertical,22,0.8037777777777778,0.0888888888888888,0.5212160858381779,0.5356944444444445,0.1627951000477571,0.0125246018965825,-0.0125246018965825,4500,486,ok,716,394.9,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,vertical,33,0.7977777777777778,0.0533333333333333,0.4907960294276373,0.5186111111111111,0.0981729505574688,0.0105,-0.0105,4500,500,ok,717,395.8,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,vertical,44,0.7955555555555556,0.0777777777777777,0.5081032270329358,0.5263888888888889,0.1140036481751133,0.0081167618601825,-0.0081167618601825,4500,491,ok,718,396.7,2026-07-14T14:34:29.463399
health,random_forest,80/20,25,vertical,55,0.7957777777777778,0.0633333333333333,0.4975036789583751,0.5211111111111111,0.0997231930615329,0.0157934692540897,-0.0157934692540897,4500,481,ok,719,397.7,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,horizontal,11,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,4500,242,ok,720,398.3,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,horizontal,22,0.8995555555555556,0.0,0.4735610669162377,0.4997530864197531,-0.007028845828593,0.0,0.0,4500,241,ok,721,399.0,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,horizontal,33,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,4500,250,ok,722,399.6,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,horizontal,44,0.9004444444444445,0.0133333333333333,0.4868139700641482,0.5061728395061729,0.0786548630305014,0.0061140082718935,-0.0061140082718935,4500,249,ok,723,400.2,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,horizontal,55,0.8997777777777778,0.0,0.4736226459234998,0.4998765432098765,-0.0049695921575858,0.0,0.0,4500,239,ok,724,400.9,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,vertical,11,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,4500,242,ok,725,401.6,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,vertical,22,0.8995555555555556,0.0,0.4735610669162377,0.4997530864197531,-0.007028845828593,0.0,0.0,4500,241,ok,726,402.4,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,vertical,33,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,4500,250,ok,727,403.0,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,vertical,44,0.9004444444444445,0.0133333333333333,0.4868139700641482,0.5061728395061729,0.0786548630305014,0.0061140082718935,-0.0061140082718935,4500,249,ok,728,403.7,2026-07-14T14:34:29.463399
health,random_forest,90/10,100,vertical,55,0.8997777777777778,0.0,0.4736226459234998,0.4998765432098765,-0.0049695921575858,0.0,0.0,4500,239,ok,729,404.3,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,horizontal,11,0.8998518518518519,0.0,0.4736431690580162,0.5,0.0,0.0,0.0,3375,182,ok,730,405.0,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,horizontal,22,0.9010370370370372,0.0118343195266272,0.4856347328996649,0.5059171597633136,0.1032558497805473,-0.0016891297462786,0.0016891297462786,3375,181,ok,731,405.8,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,horizontal,33,0.8992890995260664,0.0,0.4734872114784778,0.499670836076366,-0.0081209516361175,0.0,0.0,3376,188,ok,732,406.5,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,horizontal,44,0.9007407407407408,0.0089020771513353,0.4826625314749374,0.5042864566138506,0.074701253813006,0.0040285204991087,-0.0040285204991087,3375,187,ok,733,407.3,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,horizontal,55,0.9007407407407408,0.0089020771513353,0.4826625314749374,0.5042864566138506,0.074701253813006,-0.0070716356693303,0.0070716356693302,3375,179,ok,734,408.0,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,vertical,11,0.8995555555555556,0.0,0.4735610669162377,0.4997530864197531,-0.007028845828593,0.0,0.0,4500,242,ok,735,408.9,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,vertical,22,0.9,0.0022222222222222,0.4758904427263428,0.5009876543209877,0.0281153833143723,0.0041493775933609,-0.0041493775933609,4500,241,ok,736,409.9,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,vertical,33,0.8997777777777778,0.0,0.4736226459234998,0.4998765432098765,-0.0049695921575858,0.0,0.0,4500,250,ok,737,410.8,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,vertical,44,0.9013333333333332,0.0177777777777777,0.4913959881885755,0.508641975308642,0.110116808242702,0.0051549481508122,-0.0051549481508121,4500,249,ok,738,411.8,2026-07-14T14:34:29.463399
health,random_forest,90/10,75,vertical,55,0.8995555555555556,0.0,0.4735610669162377,0.4997530864197531,-0.007028845828593,0.0,0.0,4500,239,ok,739,412.7,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,horizontal,11,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,2250,121,ok,740,413.3,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,horizontal,22,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,2250,121,ok,741,414.0,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,horizontal,33,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,2250,125,ok,742,414.6,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,horizontal,44,0.8995555555555556,0.0044444444444444,0.4779346540508575,0.5017283950617284,0.0284193814816282,0.0080645161290322,-0.0080645161290322,2250,124,ok,743,415.4,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,horizontal,55,0.9,0.0,0.4736842105263157,0.5,0.0,0.0,0.0,2250,119,ok,744,416.0,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,vertical,11,0.8997777777777778,0.0,0.4736226459234998,0.4998765432098765,-0.0049695921575858,0.0,0.0,4500,242,ok,745,416.9,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,vertical,22,0.9004444444444445,0.0066666666666666,0.4803968366064552,0.5032098765432099,0.0646262485127884,0.0035140661915066,-0.0035140661915066,4500,241,ok,746,417.9,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,vertical,33,0.8995555555555556,0.0,0.4735610669162377,0.4997530864197531,-0.007028845828593,0.0,0.0,4500,250,ok,747,418.8,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,vertical,44,0.9015555555555556,0.0222222222222222,0.4956523895096709,0.5107407407407407,0.1200738088257613,0.0131870766648684,-0.0131870766648684,4500,249,ok,748,419.8,2026-07-14T14:34:29.463399
health,random_forest,90/10,50,vertical,55,0.8997777777777778,0.0044444444444444,0.4780059028157331,0.5018518518518519,0.0333518672982535,0.00836820083682,-0.0083682008368201,4500,239,ok,749,420.7,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,horizontal,11,0.9004444444444445,0.0,0.4738072965388213,0.5,0.0,0.0,0.0,1125,60,ok,750,421.3,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,horizontal,22,0.9004444444444445,0.0,0.4738072965388213,0.5,0.0,0.0,0.0,1125,60,ok,751,421.9,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,horizontal,33,0.9004444444444445,0.0,0.4738072965388213,0.5,0.0,0.0,0.0,1125,62,ok,752,422.5,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,horizontal,44,0.8987566607460036,0.0,0.4733395696913002,0.4995064165844027,-0.0099576816545474,0.0,0.0,1126,63,ok,753,423.1,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,horizontal,55,0.9004444444444445,0.0,0.4738072965388213,0.5,0.0,0.0,0.0,1125,59,ok,754,423.7,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,vertical,11,0.8991111111111111,0.0022222222222222,0.4756246303962153,0.5004938271604938,0.0081198232804652,-0.0048076923076923,0.0048076923076922,4500,242,ok,755,424.6,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,vertical,22,0.9,0.0133333333333333,0.4866342371612926,0.5059259259259259,0.0689450253326692,-0.0019059342055629,0.0019059342055629,4500,241,ok,756,425.6,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,vertical,33,0.8988888888888888,0.0022222222222222,0.4755581943423807,0.5003703703703704,0.005638749098809,-0.005,0.005,4500,250,ok,757,426.5,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,vertical,44,0.8997777777777778,0.0155555555555555,0.4886331424683939,0.5067901234567902,0.0706829361292071,0.001138883893784,-0.001138883893784,4500,249,ok,758,427.6,2026-07-14T14:34:29.463399
health,random_forest,90/10,25,vertical,55,0.8991111111111111,0.0066666666666666,0.4799409428775074,0.5024691358024691,0.0314619452122005,0.003628864343929,-0.003628864343929,4500,239,ok,759,428.6,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,horizontal,11,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,124,ok,760,429.4,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,horizontal,22,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,121,ok,761,430.0,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,horizontal,33,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,128,ok,762,430.6,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,horizontal,44,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,119,ok,763,431.3,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,horizontal,55,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,121,ok,764,431.9,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,vertical,11,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,124,ok,765,432.6,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,vertical,22,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,121,ok,766,433.2,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,vertical,33,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,128,ok,767,433.9,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,vertical,44,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,119,ok,768,434.5,2026-07-14T14:34:29.463399
health,random_forest,95/5,100,vertical,55,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,121,ok,769,435.2,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,horizontal,11,0.949925925925926,0.0,0.4871600060781036,0.5,0.0,0.0,0.0,3375,93,ok,770,435.8,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,horizontal,22,0.9499407582938388,0.0,0.4871639070332675,0.5,0.0,0.0,0.0,3376,91,ok,771,436.5,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,horizontal,33,0.949925925925926,0.0,0.4871600060781036,0.5,0.0,0.0,0.0,3375,96,ok,772,437.1,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,horizontal,44,0.9496296296296296,0.0,0.4870820668693009,0.4998440424204616,-0.0039526563173692,0.0,0.0,3375,89,ok,773,437.7,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,horizontal,55,0.949925925925926,0.0,0.4871600060781036,0.5,0.0,0.0,0.0,3375,91,ok,774,438.4,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,vertical,11,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,124,ok,775,439.5,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,vertical,22,0.9497777777777778,0.0,0.4871210394346934,0.4998830409356725,-0.0034203078956098,0.0,0.0,4500,121,ok,776,440.5,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,vertical,33,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,128,ok,777,441.4,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,vertical,44,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,119,ok,778,442.3,2026-07-14T14:34:29.463399
health,random_forest,95/5,75,vertical,55,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,121,ok,779,443.3,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,horizontal,11,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,2250,62,ok,780,443.9,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,horizontal,22,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,2250,60,ok,781,444.5,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,horizontal,33,0.9498000888494004,0.0,0.4871269081795397,0.5,0.0,0.0,0.0,2251,64,ok,782,445.2,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,horizontal,44,0.9497777777777778,0.0,0.4871210394346934,0.4997661365762395,-0.0048262568738456,0.0,0.0,2250,59,ok,783,445.8,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,horizontal,55,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,2250,60,ok,784,446.4,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,vertical,11,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,124,ok,785,447.3,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,vertical,22,0.9495555555555556,0.0,0.4870625783654394,0.499766081871345,-0.0048375834720891,0.0,0.0,4500,121,ok,786,448.3,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,vertical,33,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,128,ok,787,449.2,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,vertical,44,0.9497777777777778,0.0,0.4871210394346934,0.4998830409356725,-0.0034203078956098,0.0,0.0,4500,119,ok,788,450.1,2026-07-14T14:34:29.463399
health,random_forest,95/5,50,vertical,55,0.9502222222222222,0.0044444444444444,0.4916597912981032,0.5022222222222222,0.0649858500165867,0.0082644628099173,-0.0082644628099173,4500,121,ok,789,451.1,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,horizontal,11,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,1125,31,ok,790,451.7,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,horizontal,22,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,1125,30,ok,791,452.4,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,horizontal,33,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,1125,32,ok,792,453.0,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,horizontal,44,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,1125,30,ok,793,453.6,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,horizontal,55,0.9502222222222222,0.0,0.4872379216043755,0.5,0.0,0.0,0.0,1125,30,ok,794,454.2,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,vertical,11,0.9497777777777778,0.0,0.4871210394346934,0.4998830409356725,-0.0034203078956098,0.0,0.0,4500,124,ok,795,455.1,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,vertical,22,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,121,ok,796,456.1,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,vertical,33,0.95,0.0,0.4871794871794871,0.5,0.0,0.0,0.0,4500,128,ok,797,457.0,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,vertical,44,0.9497777777777778,0.0,0.4871210394346934,0.4998830409356725,-0.0034203078956098,0.0,0.0,4500,119,ok,798,457.9,2026-07-14T14:34:29.463399
health,random_forest,95/5,25,vertical,55,0.9504444444444444,0.0133333333333333,0.5003880891723868,0.5065497076023392,0.095800567023728,0.024793388429752,-0.024793388429752,4500,121,ok,799,458.9,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,horizontal,11,0.618,0.5924444444444444,0.6177503579498216,0.618,0.2363088620628887,0.0425159296791033,-0.0425159296791033,4500,1248,ok,800,1.5,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,horizontal,22,0.6228888888888889,0.6226666666666667,0.6228888702661171,0.6228888888888888,0.2457778020521298,0.0127191502098364,-0.0127191502098364,4500,1222,ok,801,2.6,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,horizontal,33,0.6073333333333333,0.6186666666666667,0.6072828910024444,0.6073333333333333,0.2147218334066423,0.05119344119549,-0.05119344119549,4500,1252,ok,802,4.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,horizontal,44,0.614,0.5933333333333334,0.6138350646653971,0.6140000000000001,0.2281950125783891,0.0196817930866357,-0.0196817930866357,4500,1227,ok,803,5.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,horizontal,55,0.6102222222222222,0.6026666666666667,0.6101999699340861,0.6102222222222222,0.220469617523825,0.0342907981495372,-0.0342907981495372,4500,1231,ok,804,6.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,vertical,11,0.618,0.5924444444444444,0.6177503579498216,0.618,0.2363088620628887,0.0425159296791033,-0.0425159296791033,4500,1248,ok,805,7.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,vertical,22,0.6228888888888889,0.6226666666666667,0.6228888702661171,0.6228888888888888,0.2457778020521298,0.0127191502098364,-0.0127191502098364,4500,1222,ok,806,9.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,vertical,33,0.6073333333333333,0.6186666666666667,0.6072828910024444,0.6073333333333333,0.2147218334066423,0.05119344119549,-0.05119344119549,4500,1252,ok,807,10.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,vertical,44,0.614,0.5933333333333334,0.6138350646653971,0.6140000000000001,0.2281950125783891,0.0196817930866357,-0.0196817930866357,4500,1227,ok,808,11.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,100,vertical,55,0.6102222222222222,0.6026666666666667,0.6101999699340861,0.6102222222222222,0.220469617523825,0.0342907981495372,-0.0342907981495372,4500,1231,ok,809,11.7,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,horizontal,11,0.6042654028436019,0.6072274881516587,0.6042619306578169,0.6042654028436019,0.2085344650609888,0.0686715766502999,-0.0686715766502999,3376,936,ok,810,13.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,horizontal,22,0.6195555555555555,0.6052163604030824,0.6194753457606734,0.6195513081636265,0.2392014200375842,0.0277612582762702,-0.0277612582762702,3375,916,ok,811,13.8,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,horizontal,33,0.606931279620853,0.5781990521327014,0.6066065172124225,0.606931279620853,0.2142165407396982,0.0481721457505996,-0.0481721457505996,3376,939,ok,812,14.6,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,horizontal,44,0.6214454976303317,0.6172985781990521,0.6214389875390228,0.6214454976303317,0.242899349655794,0.0417408094766897,-0.0417408094766897,3376,921,ok,813,15.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,horizontal,55,0.6134478672985783,0.5983412322274881,0.6133596319365675,0.6134478672985781,0.2269993654947251,0.0065288665122965,-0.0065288665122965,3376,923,ok,814,16.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,vertical,11,0.6144444444444445,0.5906666666666667,0.6142263346817665,0.6144444444444445,0.2291481483576719,0.039310801473975,-0.039310801473975,4500,1248,ok,815,17.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,vertical,22,0.6193333333333333,0.6253333333333333,0.6193196288399716,0.6193333333333333,0.2386838525227614,0.0176291338432243,-0.0176291338432243,4500,1222,ok,816,19.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,vertical,33,0.6046666666666667,0.6133333333333333,0.6046369705102295,0.6046666666666667,0.2093647869395752,0.0614167632389379,-0.0614167632389379,4500,1252,ok,817,20.1,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,vertical,44,0.6237777777777778,0.6044444444444445,0.6236371016900095,0.6237777777777778,0.2477408248609708,0.0346791521174358,-0.0346791521174358,4500,1227,ok,818,21.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,75,vertical,55,0.6046666666666667,0.5902222222222222,0.6045841663260606,0.6046666666666667,0.2094207394872468,0.0330694864192846,-0.0330694864192846,4500,1231,ok,819,22.4,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,horizontal,11,0.5986666666666667,0.6168888888888889,0.5985333599166458,0.5986666666666667,0.1974645128450793,0.075790726239828,-0.075790726239828,2250,624,ok,820,23.6,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,horizontal,22,0.6186666666666667,0.6008888888888889,0.6185461083996917,0.6186666666666667,0.2374834938297344,-0.0005126506906455,0.0005126506906455,2250,611,ok,821,24.6,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,horizontal,33,0.6075555555555555,0.5955555555555555,0.6074990354166556,0.6075555555555555,0.2151730898872279,-0.0353582564490001,0.0353582564490001,2250,626,ok,822,25.2,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,horizontal,44,0.6066666666666667,0.6115555555555555,0.6066572652896988,0.6066666666666667,0.2133435319246982,0.0828596553833604,-0.0828596553833604,2250,613,ok,823,25.9,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,horizontal,55,0.6066666666666667,0.6044444444444445,0.6066647242702433,0.6066666666666667,0.2133354403604333,0.0633722858673742,-0.0633722858673742,2250,616,ok,824,26.7,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,vertical,11,0.6091111111111112,0.5933333333333334,0.6090137796772026,0.6091111111111112,0.2183309511549929,0.0585127821280515,-0.0585127821280515,4500,1248,ok,825,27.6,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,vertical,22,0.6222222222222222,0.6133333333333333,0.6221923707552202,0.6222222222222222,0.2444830818610719,0.0134451400077694,-0.0134451400077694,4500,1222,ok,826,28.9,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,vertical,33,0.6144444444444445,0.6124444444444445,0.6144429022160534,0.6144444444444445,0.2288907200219736,0.0652214973077145,-0.0652214973077145,4500,1252,ok,827,30.1,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,vertical,44,0.6146666666666667,0.6,0.6145837593509004,0.6146666666666667,0.2294320613466779,0.0390767840882202,-0.0390767840882202,4500,1227,ok,828,31.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,50,vertical,55,0.6111111111111112,0.6008888888888889,0.611070470376065,0.6111111111111112,0.2222686784868684,0.0041358781047984,-0.0041358781047984,4500,1231,ok,829,32.1,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,horizontal,11,0.6106666666666667,0.6269982238010657,0.6105555836568495,0.6106521368115649,0.2214239734283061,-0.0044820717131474,0.0044820717131474,1125,312,ok,830,33.0,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,horizontal,22,0.6088888888888889,0.6192170818505338,0.6088514931600374,0.6088980613515547,0.2178415676166105,0.0440135229954711,-0.0440135229954711,1125,305,ok,831,33.7,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,horizontal,33,0.5911111111111111,0.5932504440497336,0.5911082034361133,0.5911092077899913,0.1822201433064528,0.038223642172524,-0.038223642172524,1125,313,ok,832,34.3,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,horizontal,44,0.6053333333333333,0.603202846975089,0.6053305267948572,0.6053314412495339,0.210664879925273,0.0489365778884843,-0.0489365778884843,1125,307,ok,833,34.9,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,horizontal,55,0.5884444444444444,0.5790408525754884,0.5884119239050987,0.5884528106293812,0.1769363803052537,0.0692131398013751,-0.0692131398013751,1125,308,ok,834,35.6,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,vertical,11,0.6086666666666667,0.5951111111111111,0.6085947447429723,0.6086666666666667,0.2174132487316998,0.0383271917703056,-0.0383271917703056,4500,1248,ok,835,476.3,2026-07-14T14:34:29.463399
health,xgboost,50/50,25,vertical,22,0.61,0.5902222222222222,0.6098473877115094,0.61,0.2201723128496076,0.0031316270450304,-0.0031316270450304,4500,1222,ok,836,477.1,2026-07-14T14:34:29.463399
